FPR,TPR_mean,TPR_std
0.567134268537074,0.9729205526437498,0.018762968665158676
0.5691382765531061,0.9744675890242028,0.018350423280870047
0.5711422845691382,0.9747050832434105,0.018262739363868775
0.5731462925851702,0.9749425774626181,0.01819792081882613
0.5751503006012023,0.975180071681826,0.018156212538800263
0.5771543086172344,0.9754175659010333,0.018137773952447124
0.5791583166332664,0.9756550601202412,0.01814267600758524
0.5811623246492985,0.9758925543394487,0.018170899814057298
0.5831663326653306,0.9761300485586564,0.01822233700596511
0.5851703406813626,0.976367542777864,0.01829679180718798
0.5871743486973947,0.9766050369970718,0.01839398470920198
0.5891783567134268,0.9777570525666719,0.01827800652730663
0.5911823647294588,0.9778946354246958,0.018154910175957585
0.5931863727454909,0.9780322182827196,0.018040633394995734
0.595190380761523,0.9781698011407434,0.01793534476944632
0.597194388777555,0.9783073839987669,0.017839203446788174
0.5991983967935871,0.9784449668567907,0.017752358044598335
0.6012024048096192,0.9785825497148146,0.01767494558922472
0.6032064128256512,0.9787201325728383,0.017607090501591004
0.6052104208416833,0.978857715430862,0.017548903646413407
0.6072144288577154,0.9789952982888857,0.01750048146085444
0.6092184368737474,0.9797682544576335,0.017687136428494902
0.6112224448897795,0.9799910076563385,0.017464099831362784
0.6132264529058116,0.9802137608550435,0.017255708331382208
0.6152304609218436,0.9804365140537485,0.01706249853725923
0.6172344689378757,0.9806592672524539,0.0168849916158856
0.6192384769539078,0.9808820204511589,0.016723687590402825
0.6212424849699398,0.9811047736498639,0.016579059400115944
0.6232464929859719,0.9813275268485689,0.016451546850739154
0.625250501002004,0.9815502800472743,0.016341550605431278
0.627254509018036,0.9817730332459794,0.016249426384214005
0.6292585170340681,0.9823449463028622,0.0162091073414646
0.6312625250501002,0.9825283901135603,0.015978488907108176
0.6332665330661322,0.9827118339242589,0.015774496322518292
0.6352705410821643,0.9828952777349572,0.015598174259534775
0.6372745490981964,0.9830787215456555,0.015450470082155748
0.6392785571142284,0.9832621653563537,0.015332210891305693
0.6412825651302605,0.983445609167052,0.015244081979524442
0.6432865731462926,0.9836290529777504,0.01518660790000708
0.6452905811623246,0.9838124967884488,0.01516013730629637
0.6472945891783567,0.9849680771800009,0.01451994652999118
0.6492985971943888,0.9852416050048813,0.014272888107117595
0.6513026052104208,0.985515132829762,0.014052707350851467
0.6533066132264529,0.9857886606546425,0.013860685197526488
0.655310621242485,0.9860621884795229,0.013698005901848071
0.657314629258517,0.9863357163044034,0.013565725137827275
0.6593186372745491,0.9866092441292842,0.013464738862264366
0.6613226452905812,0.9868827719541645,0.013395754851024452
0.6633266533066132,0.9871562997790448,0.013359268869006189
0.6653306613226453,0.9874298276039256,0.013355547262689364
0.6673346693386772,0.9897837983659622,0.012731091374792027
0.6693386773547093,0.9899525011561582,0.012533313194244975
0.6713426853707414,0.9901212039463538,0.012352510417976335
0.6733466933867734,0.9902899067365497,0.012189438444688137
0.6753507014028055,0.9904586095267456,0.01204481745552484
0.6773547094188376,0.9906273123169413,0.011919319084848709
0.6793587174348696,0.990796015107137,0.011813552781674508
0.6813627254509017,0.990964717897333,0.01172805240326919
0.6833667334669338,0.9911334206875285,0.011663263650955274
0.6853707414829658,0.9913021234777244,0.011619532984548429
0.6873747494989979,0.9918311623246491,0.011169485252369443
0.68937875751503,0.991955642053337,0.011046473440753666
0.691382765531062,0.9920801217820252,0.010938281111185711
0.6933867735470941,0.9922046015107133,0.010845351786504519
